ALG_DES_MAC8_ISO9797_M2;yes;		0.053000;32;20;20
ALG_DES_MAC4_PKCS5;yes;		0.052000;32;20;20
ALG_DES_MAC8_PKCS5;yes;		0.054000;32;20;20
ALG_RSA_SHA_ISO9796;yes;		0.054000;32;358;358
ALG_RSA_SHA_PKCS1;yes;		0.053000;32;99;99
ALG_RSA_MD5_PKCS1;yes;		0.053000;32;95;95
ALG_RSA_RIPEMD160_ISO9796;yes;		0.054000;32;358;358
ALG_RSA_RIPEMD160_PKCS1;yes;		0.054000;32;99;99
ALG_DSA_SHA;no;		0.019000;0;0;0
ALG_RSA_SHA_RFC2409;no;		0.017000;0;0;0
ALG_RSA_MD5_RFC2409;no;		0.017000;0;0;0
ALG_ECDSA_SHA;yes;		0.102000;76;116;116
ALG_AES_MAC_128_NOPAD;yes;		0.053000;32;36;36
ALG_DES_MAC4_ISO9797_1_M2_ALG3;yes;		0.052000;32;20;20
ALG_DES_MAC8_ISO9797_1_M2_ALG3;yes;		0.053000;32;20;20
ALG_RSA_SHA_PKCS1_PSS;yes;		0.053000;32;99;99
ALG_RSA_MD5_PKCS1_PSS;yes;		0.053000;32;95;95
ALG_RSA_RIPEMD160_PKCS1_PSS;yes;		0.053000;32;99;99
ALG_HMAC_SHA1;yes;		0.052000;32;95;95
ALG_HMAC_SHA_256;yes;		0.052000;32;107;107
ALG_HMAC_SHA_384;yes;		0.053000;32;211;211
ALG_HMAC_SHA_512;yes;		0.052000;32;211;211
ALG_HMAC_MD5;yes;		0.053000;32;91;91
ALG_HMAC_RIPEMD160;yes;		0.053000;32;95;95
ALG_RSA_SHA_ISO9796_MR;yes;		0.053000;32;358;358
ALG_RSA_RIPEMD160_ISO9796_MR;yes;		0.053000;32;358;358
ALG_SEED_MAC_NOPAD;yes;		0.053000;32;36;36
ALG_ECDSA_SHA_256;yes;		0.101000;76;140;140
ALG_ECDSA_SHA_384;yes;		0.104000;76;260;260
ALG_AES_MAC_192_NOPAD;no;		0.019000;0;0;0
ALG_AES_MAC_256_NOPAD;no;		0.020000;0;0;0
ALG_ECDSA_SHA_224;yes;		0.103000;76;136;136
ALG_ECDSA_SHA_512;yes;		0.104000;76;276;276
ALG_RSA_SHA_224_PKCS1;yes;		0.054000;32;111;111
ALG_RSA_SHA_256_PKCS1;yes;		0.054000;32;111;111
ALG_RSA_SHA_384_PKCS1;yes;		0.053000;32;215;215
ALG_RSA_SHA_512_PKCS1;yes;		0.054000;32;215;215
ALG_RSA_SHA_224_PKCS1_PSS;yes;		0.052000;32;111;111
ALG_RSA_SHA_256_PKCS1_PSS;yes;		0.053000;32;111;111
ALG_RSA_SHA_384_PKCS1_PSS;yes;		0.053000;32;215;215
ALG_RSA_SHA_512_PKCS1_PSS;yes;		0.052000;32;215;215
ALG_DES_MAC4_ISO9797_1_M1_ALG3;yes;		0.053000;32;20;20
ALG_DES_MAC8_ISO9797_1_M1_ALG3;yes;		0.054000;32;20;20
ALG_AES_CMAC_128;yes;		0.053000;32;36;36

javacard.security.MessageDigest
ALG_SHA;yes;		0.053000;24;95;95
ALG_MD5;yes;		0.052000;24;91;91
ALG_RIPEMD160;yes;		0.052000;24;95;95
ALG_SHA_256;yes;		0.052000;24;107;107
ALG_SHA_384;yes;		0.053000;24;211;211
ALG_SHA_512;yes;		0.053000;24;211;211
ALG_SHA_224;yes;		0.052000;24;107;107
ALG_SHA3_224;yes;		0.052000;24;347;347
ALG_SHA3_256;yes;		0.054000;24;339;339
ALG_SHA3_384;yes;		0.053000;24;307;307
ALG_SHA3_512;yes;		0.052000;24;275;275
ALG_SM3;no;		0.019000;0;0;0
ALG_NULL;no;		0.017000;0;0;0

javacard.security.RandomData
ALG_PSEUDO_RANDOM;yes;		0.036000;12;0;0
ALG_SECURE_RANDOM;yes;		0.022000;0;0;0
ALG_TRNG;yes;		0.022000;0;0;0
ALG_ALG_PRESEEDED_DRBG;yes;		0.033000;12;0;0
ALG_FAST;yes;		0.033000;12;0;0
ALG_KEYGENERATION;yes;		0.022000;0;0;0

javacard.security.KeyBuilder
TYPE_DES_TRANSIENT_RESET;yes;		0.070000;40;9;9
TYPE_DES_TRANSIENT_DESELECT;yes;		0.073000;40;9;9
TYPE_DES LENGTH_DES;yes;		0.066000;44;0;0
TYPE_DES LENGTH_DES3_2KEY;yes;		0.061000;52;0;0
TYPE_DES LENGTH_DES3_3KEY;yes;		0.061000;60;0;0
TYPE_AES_TRANSIENT_RESET;yes;		0.069000;40;17;17
TYPE_AES_TRANSIENT_DESELECT;yes;		0.069000;40;17;17
TYPE_AES LENGTH_AES_128;yes;		0.063000;52;0;0
TYPE_AES LENGTH_AES_192;yes;		0.059000;60;0;0
TYPE_AES LENGTH_AES_256;yes;		0.063000;68;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_512;yes;		0.062000;108;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_736;no;		0.019000;0;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_768;yes;		0.063000;140;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_896;yes;		0.067000;156;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_1024;yes;		0.067000;172;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_1280;yes;		0.066000;204;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_1536;yes;		0.067000;236;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_1984;yes;		0.071000;292;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_2048;yes;		0.066000;300;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_3072;no;		0.019000;0;0;0
TYPE_RSA_PUBLIC LENGTH_RSA_4096;no;		0.018000;0;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_512;yes;		0.061000;164;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_736;no;		0.020000;0;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_768;yes;		0.067000;228;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_896;yes;		0.066000;260;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_1024;yes;		0.066000;292;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_1280;yes;		0.066000;356;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_1536;yes;		0.062000;420;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_1984;yes;		0.071000;532;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_2048;yes;		0.065000;548;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_3072;no;		0.021000;0;0;0
TYPE_RSA_PRIVATE LENGTH_RSA_4096;no;		0.018000;0;0;0
TYPE_RSA_PRIVATE_TRANSIENT_RESET;yes;		0.069000;44;256;256
TYPE_RSA_PRIVATE_TRANSIENT_DESELECT;yes;		0.070000;44;256;256
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_512;yes;		0.118000;304;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_736;no;		0.019000;0;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_768;yes;		0.122000;416;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_896;yes;		0.125000;472;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1024;yes;		0.120000;528;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1280;yes;		0.125000;640;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1536;yes;		0.119000;752;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_1984;yes;		0.123000;948;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_2048;yes;		0.128000;976;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_3072;no;		0.019000;0;0;0
TYPE_RSA_CRT_PRIVATE LENGTH_RSA_4096;no;		0.019000;0;0;0
TYPE_RSA_CRT_PRIVATE_TRANSIENT_RESET;yes;		0.141000;104;448;448
TYPE_RSA_CRT_PRIVATE_TRANSIENT_DESELECT;yes;		0.142000;104;448;448
TYPE_DSA_PRIVATE LENGTH_DSA_512;no;		0.020000;0;0;0
TYPE_DSA_PRIVATE LENGTH_DSA_768;no;		0.019000;0;0;0
TYPE_DSA_PRIVATE LENGTH_DSA_1024;no;		0.019000;0;0;0
TYPE_DSA_PRIVATE_TRANSIENT_RESET;no;		0.019000;0;0;0
TYPE_DSA_PRIVATE_TRANSIENT_DESELECT;no;		0.020000;0;0;0
TYPE_DSA_PUBLIC LENGTH_DSA_512;no;		0.020000;0;0;0
TYPE_DSA_PUBLIC LENGTH_DSA_768;no;		0.017000;0;0;0
TYPE_DSA_PUBLIC LENGTH_DSA_1024;no;		0.019000;0;0;0
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_113;yes;		0.133000;236;0;0
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_131;yes;		0.144000;260;0;0
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_163;yes;		0.135000;288;0;0
TYPE_EC_F2M_PRIVATE LENGTH_EC_F2M_193;yes;		0.135000;316;0;0
TYPE_EC_F2M_PRIVATE_TRANSIENT_RESET;yes;		0.138000;292;26;26
TYPE_EC_F2M_PRIVATE_TRANSIENT_DESELECT;yes;		0.142000;292;26;26
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_112;yes;		0.134000;236;0;0
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_128;yes;		0.143000;240;0;0
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_160;yes;		0.137000;276;0;0
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_192;yes;		0.134000;296;0;0
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_224;yes;		0.135000;324;0;0
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_256;yes;		0.133000;352;0;0
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_320;yes;		0.136000;408;0;0
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_384;yes;		0.134000;464;0;0
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_512;yes;		0.140000;576;0;0
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_521;yes;		0.136000;600;0;0
TYPE_EC_FP_PRIVATE LENGTH_EC_FP_640;no;		0.034000;64;0;0
TYPE_EC_FP_PRIVATE_TRANSIENT_RESET;yes;		0.140000;324;33;33
TYPE_EC_FP_PRIVATE_TRANSIENT_DESELECT;yes;		0.140000;324;33;33
TYPE_KOREAN_SEED_TRANSIENT_RESET;yes;		0.070000;40;17;17
TYPE_KOREAN_SEED_TRANSIENT_DESELECT;yes;		0.069000;40;17;17
TYPE_KOREAN_SEED LENGTH_KOREAN_SEED_128;yes;		0.062000;52;0;0
TYPE_HMAC_TRANSIENT_RESET;yes;		0.069000;40;9;9
TYPE_HMAC_TRANSIENT_DESELECT;yes;		0.071000;40;9;9
TYPE_HMAC LENGTH_HMAC_SHA_1_BLOCK_64;yes;		0.063000;44;0;0
TYPE_HMAC LENGTH_HMAC_SHA_256_BLOCK_64;yes;		0.064000;44;0;0
TYPE_HMAC LENGTH_HMAC_SHA_384_BLOCK_64;yes;		0.056000;44;0;0
TYPE_HMAC LENGTH_HMAC_SHA_512_BLOCK_64;yes;		0.056000;44;0;0

javacard.security.KeyAgreement
ALG_EC_SVDP_DH/ALG_EC_SVDP_DH_KDF;yes;		0.083000;52;240;240
ALG_EC_SVDP_DHC/ALG_EC_SVDP_DHC_KDF;no;		0.018000;0;0;0
ALG_EC_SVDP_DH_PLAIN;yes;		0.083000;52;240;240
ALG_EC_SVDP_DHC_PLAIN;no;		0.018000;0;0;0
ALG_EC_PACE_GM;yes;		0.083000;52;240;240
ALG_EC_SVDP_DH_PLAIN_XY;yes;		0.084000;52;240;240
ALG_DH_PLAIN;no;		0.020000;0;0;0
ALG_XDH;no;		0.019000;0;0;0
ALG_SM2;no;		0.017000;0;0;0

javacard.security.Checksum
ALG_ISO3309_CRC16;yes;		0.049000;20;2;2
ALG_ISO3309_CRC32;yes;		0.048000;20;4;4

javacard.security.KeyPair ALG_RSA on-card generation
ALG_RSA LENGTH_RSA_512;yes;		0.445000;292;0;0
ALG_RSA LENGTH_RSA_736;no;		0.043000;20;0;0
ALG_RSA LENGTH_RSA_768;yes;		0.919000;388;0;0
ALG_RSA LENGTH_RSA_896;yes;		0.411000;436;0;0
ALG_RSA LENGTH_RSA_1024;yes;		2.223000;484;0;0
ALG_RSA LENGTH_RSA_1280;yes;		3.297000;580;0;0
ALG_RSA LENGTH_RSA_1536;yes;		1.633000;676;0;0
ALG_RSA LENGTH_RSA_1984;yes;		12.877000;844;0;0
ALG_RSA LENGTH_RSA_2048;yes;		8.748000;868;0;0
ALG_RSA LENGTH_RSA_3072;no;		0.043000;20;0;0
ALG_RSA LENGTH_RSA_4096;no;		0.040000;20;0;0

javacard.security.KeyPair ALG_RSA_CRT on-card generation
ALG_RSA_CRT LENGTH_RSA_512;yes;		0.586000;432;0;0
ALG_RSA_CRT LENGTH_RSA_736;no;		0.043000;20;0;0
ALG_RSA_CRT LENGTH_RSA_768;yes;		0.637000;576;0;0
ALG_RSA_CRT LENGTH_RSA_896;yes;		1.117000;648;0;0
ALG_RSA_CRT LENGTH_RSA_1024;yes;		1.140000;720;0;0
ALG_RSA_CRT LENGTH_RSA_1280;yes;		1.933000;864;0;0
ALG_RSA_CRT LENGTH_RSA_1536;yes;		4.668000;1008;0;0
ALG_RSA_CRT LENGTH_RSA_1984;yes;		10.542000;1260;0;0
ALG_RSA_CRT LENGTH_RSA_2048;yes;		6.648000;1296;0;0
ALG_RSA_CRT LENGTH_RSA_3072;no;		0.043000;20;0;0
ALG_RSA_CRT LENGTH_RSA_4096;no;		0.041000;20;0;0

javacard.security.KeyPair ALG_DSA on-card generation
ALG_DSA LENGTH_DSA_512;no;		0.026000;8;0;0
ALG_DSA LENGTH_DSA_768;no;		0.025000;8;0;0
ALG_DSA LENGTH_DSA_1024;no;		0.026000;8;0;0

javacard.security.KeyPair ALG_EC_F2M on-card generation
ALG_EC_F2M LENGTH_EC_F2M_113;yes;		0.468000;736;0;0
ALG_EC_F2M LENGTH_EC_F2M_131;yes;		0.544000;844;0;0
ALG_EC_F2M LENGTH_EC_F2M_163;no;		0.059000;84;0;0
ALG_EC_F2M LENGTH_EC_F2M_193;no;		0.055000;84;0;0

javacard.security.KeyPair ALG_EC_FP on-card generation
ALG_EC_FP LENGTH_EC_FP_112;yes;		0.456000;736;0;0
ALG_EC_FP LENGTH_EC_FP_128;yes;		0.493000;748;0;0
ALG_EC_FP LENGTH_EC_FP_160;yes;		0.521000;820;0;0
ALG_EC_FP LENGTH_EC_FP_192;yes;		0.577000;868;0;0
ALG_EC_FP LENGTH_EC_FP_224;yes;		0.617000;928;0;0
ALG_EC_FP LENGTH_EC_FP_256;yes;		0.650000;988;0;0
ALG_EC_FP LENGTH_EC_FP_384;yes;		0.848000;1228;0;0
ALG_EC_FP LENGTH_EC_FP_521;yes;		1.092000;1516;0;0

javacardx.crypto.AEADCipher
CIPHER_AES_CCM;no;		0.018000;0;0;0
CIPHER_AES_GCM;no;		0.017000;0;0;0

javacard.framework.OwnerPINBuilder
OWNER_PIN;yes;		0.076000;56;1;1
OWNER_PIN_X;yes;		0.076000;56;1;1
OWNER_PIN_X_WITH_PREDECREMENT;yes;		0.074000;56;2;2

javacard.security.InitializedMessageDigest
ALG_SHA;yes;		0.052000;24;95;95
ALG_MD5;yes;		0.053000;24;91;91
ALG_RIPEMD160;yes;		0.053000;24;95;95
ALG_SHA_256;yes;		0.053000;24;107;107
ALG_SHA_384;yes;		0.053000;24;211;211
ALG_SHA_512;yes;		0.053000;24;211;211
ALG_SHA_224;yes;		0.052000;24;107;107
ALG_SHA3_224;yes;		0.053000;24;347;347
ALG_SHA3_256;yes;		0.053000;24;339;339
ALG_SHA3_384;yes;		0.053000;24;307;307
ALG_SHA3_512;yes;		0.052000;24;275;275
ALG_SM3;no;		0.018000;0;0;0
ALG_NULL;no;		0.017000;0;0;0

javacardx.crypto.Cipher.OneShot
ALG_DES_CBC_NOPAD;no;		0.019000;0;0;0
ALG_DES_CBC_ISO9797_M1;no;		0.019000;0;0;0
ALG_DES_CBC_ISO9797_M2;no;		0.019000;0;0;0
ALG_DES_CBC_PKCS5;no;		0.019000;0;0;0
ALG_DES_ECB_NOPAD;no;		0.018000;0;0;0
ALG_DES_ECB_ISO9797_M1;no;		0.017000;0;0;0
ALG_DES_ECB_ISO9797_M2;no;		0.017000;0;0;0
ALG_DES_ECB_PKCS5;no;		0.019000;0;0;0
ALG_RSA_ISO14888;no;		0.017000;0;0;0
ALG_RSA_PKCS1;no;		0.019000;0;0;0
ALG_RSA_ISO9796;no;		0.018000;0;0;0
ALG_RSA_NOPAD;no;		0.018000;0;0;0
ALG_AES_BLOCK_128_CBC_NOPAD;no;		0.019000;0;0;0
ALG_AES_BLOCK_128_ECB_NOPAD;no;		0.021000;0;0;0
ALG_RSA_PKCS1_OAEP;no;		0.016000;0;0;0
ALG_KOREAN_SEED_ECB_NOPAD;no;		0.018000;0;0;0
ALG_KOREAN_SEED_CBC_NOPAD;no;		0.018000;0;0;0
ALG_AES_BLOCK_192_CBC_NOPAD;no;		0.018000;0;0;0
ALG_AES_BLOCK_192_ECB_NOPAD;no;		0.019000;0;0;0
ALG_AES_BLOCK_256_CBC_NOPAD;no;		0.019000;0;0;0
ALG_AES_BLOCK_256_ECB_NOPAD;no;		0.019000;0;0;0
ALG_AES_CBC_ISO9797_M1;no;		0.020000;0;0;0
ALG_AES_CBC_ISO9797_M2;no;		0.018000;0;0;0
ALG_AES_CBC_PKCS5;no;		0.019000;0;0;0
ALG_AES_ECB_ISO9797_M1;no;		0.020000;0;0;0
ALG_AES_ECB_ISO9797_M2;no;		0.018000;0;0;0
ALG_AES_ECB_PKCS5;no;		0.019000;0;0;0
ALG_AES_CFB;no;		0.020000;0;0;0
ALG_AES_XTS;no;		0.019000;0;0;0
ALG_AES_CTR;no;		0.019000;0;0;0
CIPHER_AES_CCM;no;		0.019000;0;0;0
CIPHER_AES_GCM;no;		0.018000;0;0;0

javacard.crypto.Signature.OneShot
ALG_DES_MAC4_NOPAD;no;		0.018000;0;0;0
ALG_DES_MAC8_NOPAD;no;		0.019000;0;0;0
ALG_DES_MAC4_ISO9797_M1;no;		0.020000;0;0;0
ALG_DES_MAC8_ISO9797_M1;no;		0.019000;0;0;0
ALG_DES_MAC4_ISO9797_M2;no;		0.018000;0;0;0
ALG_DES_MAC8_ISO9797_M2;no;		0.019000;0;0;0
ALG_DES_MAC4_PKCS5;no;		0.017000;0;0;0
ALG_DES_MAC8_PKCS5;no;		0.018000;0;0;0
ALG_RSA_SHA_ISO9796;no;		0.018000;0;0;0
ALG_RSA_SHA_PKCS1;no;		0.018000;0;0;0
ALG_RSA_MD5_PKCS1;no;		0.018000;0;0;0
ALG_RSA_RIPEMD160_ISO9796;no;		0.019000;0;0;0
ALG_RSA_RIPEMD160_PKCS1;no;		0.019000;0;0;0
ALG_DSA_SHA;no;		0.018000;0;0;0
ALG_RSA_SHA_RFC2409;no;		0.018000;0;0;0
ALG_RSA_MD5_RFC2409;no;		0.019000;0;0;0
ALG_ECDSA_SHA;no;		0.018000;0;0;0
ALG_AES_MAC_128_NOPAD;no;		0.019000;0;0;0
ALG_DES_MAC4_ISO9797_1_M2_ALG3;no;		0.020000;0;0;0
ALG_DES_MAC8_ISO9797_1_M2_ALG3;no;		0.019000;0;0;0
ALG_RSA_SHA_PKCS1_PSS;no;		0.019000;0;0;0
ALG_RSA_MD5_PKCS1_PSS;no;		0.019000;0;0;0
ALG_RSA_RIPEMD160_PKCS1_PSS;no;		0.018000;0;0;0
ALG_HMAC_SHA1;no;		0.019000;0;0;0
ALG_HMAC_SHA_256;no;		0.019000;0;0;0
ALG_HMAC_SHA_384;no;		0.019000;0;0;0
ALG_HMAC_SHA_512;no;		0.018000;0;0;0
ALG_HMAC_MD5;no;		0.018000;0;0;0
ALG_HMAC_RIPEMD160;no;		0.019000;0;0;0
ALG_RSA_SHA_ISO9796_MR;no;		0.018000;0;0;0
ALG_RSA_RIPEMD160_ISO9796_MR;no;		0.017000;0;0;0
ALG_SEED_MAC_NOPAD;no;		0.018000;0;0;0
ALG_ECDSA_SHA_256;no;		0.018000;0;0;0
ALG_ECDSA_SHA_384;no;		0.019000;0;0;0
ALG_AES_MAC_192_NOPAD;no;		0.019000;0;0;0
ALG_AES_MAC_256_NOPAD;no;		0.019000;0;0;0
ALG_ECDSA_SHA_224;no;		0.019000;0;0;0
ALG_ECDSA_SHA_512;no;		0.018000;0;0;0
ALG_RSA_SHA_224_PKCS1;no;		0.019000;0;0;0
ALG_RSA_SHA_256_PKCS1;no;		0.018000;0;0;0
ALG_RSA_SHA_384_PKCS1;no;		0.018000;0;0;0
ALG_RSA_SHA_512_PKCS1;no;		0.019000;0;0;0
ALG_RSA_SHA_224_PKCS1_PSS;no;		0.019000;0;0;0
ALG_RSA_SHA_256_PKCS1_PSS;no;		0.019000;0;0;0
ALG_RSA_SHA_384_PKCS1_PSS;no;		0.018000;0;0;0
ALG_RSA_SHA_512_PKCS1_PSS;no;		0.019000;0;0;0
ALG_DES_MAC4_ISO9797_1_M1_ALG3;no;		0.019000;0;0;0
ALG_DES_MAC8_ISO9797_1_M1_ALG3;no;		0.018000;0;0;0
ALG_AES_CMAC_128;no;		0.018000;0;0;0

javacard.security.RandomData.OneShot
ALG_PSEUDO_RANDOM;no;		0.018000;0;0;0
ALG_SECURE_RANDOM;no;		0.019000;0;0;0
ALG_TRNG;no;		0.018000;0;0;0
ALG_ALG_PRESEEDED_DRBG;no;		0.019000;0;0;0
ALG_FAST;no;		0.019000;0;0;0
ALG_KEYGENERATION;no;		0.019000;0;0;0

javacard.security.MessageDigest.OneShot
ALG_SHA;no;		0.018000;0;0;0
ALG_MD5;no;		0.019000;0;0;0
ALG_RIPEMD160;no;		0.018000;0;0;0
ALG_SHA_256;no;		0.019000;0;0;0
ALG_SHA_384;no;		0.019000;0;0;0
ALG_SHA_512;no;		0.019000;0;0;0
ALG_SHA_224;no;		0.017000;0;0;0
ALG_SHA3_224;no;		0.018000;0;0;0
ALG_SHA3_256;no;		0.018000;0;0;0
ALG_SHA3_384;no;		0.019000;0;0;0
ALG_SHA3_512;no;		0.021000;0;0;0
ALG_SM3;no;		0.018000;0;0;0
ALG_NULL;no;		0.018000;0;0;0

javacard.security.InitializedMessageDigest.OneShot
ALG_SHA;no;		0.019000;0;0;0
ALG_MD5;no;		0.019000;0;0;0
ALG_RIPEMD160;no;		0.019000;0;0;0
ALG_SHA_256;no;		0.019000;0;0;0
ALG_SHA_384;no;		0.018000;0;0;0
ALG_SHA_512;no;		0.018000;0;0;0
