ALG_DES_MAC4_ISO9797_M1;no;		0.014000;0;0;0
ALG_DES_MAC8_ISO9797_M1;no;		0.014000;0;0;0
ALG_DES_MAC4_ISO9797_M2;no;		0.014000;0;0;0
ALG_DES_MAC8_ISO9797_M2;no;		0.014000;0;0;0
ALG_DES_MAC4_PKCS5;no;		0.014000;0;0;0
ALG_DES_MAC8_PKCS5;no;		0.016000;0;0;0
ALG_RSA_SHA_ISO9796;no;		0.013000;0;0;0
ALG_RSA_SHA_PKCS1;no;		0.016000;0;0;0
ALG_RSA_MD5_PKCS1;no;		0.012000;0;0;0
ALG_RSA_RIPEMD160_ISO9796;no;		0.013000;0;0;0
ALG_RSA_RIPEMD160_PKCS1;no;		0.015000;0;0;0
ALG_DSA_SHA;no;		0.014000;0;0;0
ALG_RSA_SHA_RFC2409;no;		0.013000;0;0;0
ALG_RSA_MD5_RFC2409;no;		0.014000;0;0;0
ALG_ECDSA_SHA;no;		0.015000;0;0;0
ALG_AES_MAC_128_NOPAD;no;		0.015000;0;0;0
ALG_DES_MAC4_ISO9797_1_M2_ALG3;no;		0.016000;0;0;0
ALG_DES_MAC8_ISO9797_1_M2_ALG3;no;		0.016000;0;0;0
ALG_RSA_SHA_PKCS1_PSS;no;		0.013000;0;0;0
ALG_RSA_MD5_PKCS1_PSS;no;		0.014000;0;0;0
ALG_RSA_RIPEMD160_PKCS1_PSS;no;		0.014000;0;0;0
ALG_HMAC_SHA1;no;		0.014000;0;0;0
ALG_HMAC_SHA_256;no;		0.014000;0;0;0
ALG_HMAC_SHA_384;no;		0.012000;0;0;0
ALG_HMAC_SHA_512;no;		0.014000;0;0;0
ALG_HMAC_MD5;no;		0.013000;0;0;0
ALG_HMAC_RIPEMD160;no;		0.014000;0;0;0
ALG_RSA_SHA_ISO9796_MR;no;		0.015000;0;0;0
ALG_RSA_RIPEMD160_ISO9796_MR;no;		0.013000;0;0;0
ALG_SEED_MAC_NOPAD;no;		0.014000;0;0;0
ALG_ECDSA_SHA_256;no;		0.012000;0;0;0
ALG_ECDSA_SHA_384;no;		0.012000;0;0;0
ALG_AES_MAC_192_NOPAD;no;		0.013000;0;0;0
ALG_AES_MAC_256_NOPAD;no;		0.012000;0;0;0
ALG_ECDSA_SHA_224;no;		0.017000;0;0;0
ALG_ECDSA_SHA_512;no;		0.015000;0;0;0
ALG_RSA_SHA_224_PKCS1;no;		0.015000;0;0;0
ALG_RSA_SHA_256_PKCS1;no;		0.014000;0;0;0
ALG_RSA_SHA_384_PKCS1;no;		0.012000;0;0;0
ALG_RSA_SHA_512_PKCS1;no;		0.014000;0;0;0
ALG_RSA_SHA_224_PKCS1_PSS;no;		0.013000;0;0;0
ALG_RSA_SHA_256_PKCS1_PSS;no;		0.015000;0;0;0
ALG_RSA_SHA_384_PKCS1_PSS;no;		0.014000;0;0;0
ALG_RSA_SHA_512_PKCS1_PSS;no;		0.013000;0;0;0
ALG_DES_MAC4_ISO9797_1_M1_ALG3;no;		0.014000;0;0;0
ALG_DES_MAC8_ISO9797_1_M1_ALG3;no;		0.013000;0;0;0
ALG_AES_CMAC_128;no;		0.014000;0;0;0

javacard.security.RandomData.OneShot
ALG_PSEUDO_RANDOM;no;		0.014000;0;0;0
ALG_SECURE_RANDOM;no;		0.013000;0;0;0
ALG_TRNG;no;		0.014000;0;0;0
ALG_ALG_PRESEEDED_DRBG;no;		0.014000;0;0;0
ALG_FAST;no;		0.013000;0;0;0
ALG_KEYGENERATION;no;		0.014000;0;0;0

javacard.security.MessageDigest.OneShot
ALG_SHA;no;		0.012000;0;0;0
ALG_MD5;no;		0.013000;0;0;0
ALG_RIPEMD160;no;		0.014000;0;0;0
ALG_SHA_256;no;		0.014000;0;0;0
ALG_SHA_384;no;		0.013000;0;0;0
ALG_SHA_512;no;		0.014000;0;0;0
ALG_SHA_224;no;		0.014000;0;0;0
ALG_SHA3_224;no;		0.013000;0;0;0
ALG_SHA3_256;no;		0.014000;0;0;0
ALG_SHA3_384;no;		0.014000;0;0;0
ALG_SHA3_512;no;		0.016000;0;0;0
ALG_SM3;no;		0.014000;0;0;0
ALG_NULL;no;		0.016000;0;0;0

javacard.security.InitializedMessageDigest.OneShot
ALG_SHA;no;		0.014000;0;0;0
ALG_MD5;no;		0.015000;0;0;0
ALG_RIPEMD160;no;		0.012000;0;0;0
ALG_SHA_256;no;		0.014000;0;0;0
ALG_SHA_384;no;		0.014000;0;0;0
ALG_SHA_512;no;		0.014000;0;0;0
ALG_SHA_224;no;		0.013000;0;0;0
ALG_SHA3_224;no;		0.013000;0;0;0
